accuracy,precision,recall,f1_score,tp,tn,fp,fn,feature_method,model,seed,split_ratio,train_size,test_size,extraction_time,method,feature_size,train_time,threshold,pred_time,dataset
0.9975498203201568,0.9991154356479434,0.9942781690140844,0.9966909331568498,2259,3848,2,13,tf-idf_ngram,XGBoost,27,0.2,24487,6122,3.307584116992075,tf-idf_ngram,29212,0.1309608158211007,0.5,0.0011088145998413,SQLiV3.tsv
0.9206141783730808,0.8307407407407408,0.9872359154929576,0.9022526146419952,2243,3393,457,29,tf-idf_ngram,MultinomialNB,27,0.2,24487,6122,3.307584116992075,tf-idf_ngram,29212,0.0008087022096417,0.5,0.0007631478255218,SQLiV3.tsv
0.9970597843841882,0.9991142604074402,0.9929577464788732,0.9960264900662252,2256,3848,2,16,tf-idf_ngram,SVM_RBF,27,0.2,24487,6122,3.307584116992075,tf-idf_ngram,29212,6.7066978199056635,0.5,1.9462578379545588,SQLiV3.tsv
0.9921594250245018,0.9982078853046596,0.9806338028169014,0.9893428063943162,2228,3846,4,44,tf-idf_ngram,MLPClassifier,27,0.2,24487,6122,3.307584116992075,tf-idf_ngram,29212,2.1679338821819147,0.5,0.0031691283922111,SQLiV3.tsv
0.9813786344331916,0.9851618705035972,0.9643485915492958,0.974644128113879,2191,3817,33,81,tf-idf_ngram,KNeighborsClassifier,27,0.2,24487,6122,3.307584116992075,tf-idf_ngram,29212,0.0002906941217912,0.5,30.88542889644371,SQLiV3.tsv
0.9580202548186868,0.9874213836477987,0.8983274647887324,0.9407697626181148,2041,3824,26,231,tf-idf_ngram,NearestCentroid,27,0.2,24487,6122,3.307584116992075,tf-idf_ngram,29212,0.0010196637000088,0.5,0.0013019684696833,SQLiV3.tsv
0.827670695851029,0.690692572861172,0.9700704225352113,0.8068826652022699,2204,2863,987,68,tf-idf_ngram,RadiusNeighborsClassifier,27,0.2,24487,6122,3.307584116992075,tf-idf_ngram,29212,0.0002979198349765,0.5,30.913216744370672,SQLiV3.tsv
0.9962430578242404,0.9991122947181535,0.9907570422535212,0.9949171270718232,2251,3848,2,21,tf-idf_ngram,SVC-GC,27,0.2,24487,6122,3.307584116992075,tf-idf_ngram,29212,14.811751066239395,0.5,3.2596985834663017,SQLiV3.tsv
0.9376020908199936,0.9989440337909188,0.8327464788732394,0.9083053288526164,1892,3848,2,380,tf-idf_ngram,NuSVC,27,0.2,24487,6122,3.307584116992075,tf-idf_ngram,29212,16.325915231347548,0.5,6.342714481875017,SQLiV3.tsv
0.9977131656321464,0.9995575221238938,0.9942781690140844,0.9969108561341572,2259,3849,1,13,tf-idf_ngram,LinearSVC,27,0.2,24487,6122,3.307584116992075,tf-idf_ngram,29212,0.0091060875960554,0.5,0.0003112820961367,SQLiV3.tsv
0.9900359359686376,0.9937472085752568,0.97931338028169,0.9864774994457992,2225,3836,14,47,tf-idf_ngram,DecisionTreeClassifier,27,0.2,24487,6122,3.307584116992075,tf-idf_ngram,29212,0.0750011640863138,0.5,0.0005579439715361,SQLiV3.tsv
0.9934661875204182,0.9938053097345132,0.988556338028169,0.9911738746690204,2246,3836,14,26,tf-idf_ngram,AdaBoostClassifier,27,0.2,24487,6122,3.307584116992075,tf-idf_ngram,29212,0.9259523793440138,0.5,0.0273454418457309,SQLiV3.tsv
0.995753021888272,0.9942781690140844,0.9942781690140844,0.9942781690140844,2259,3837,13,13,tf-idf_ngram,BaggingClassifier,27,0.2,24487,6122,3.307584116992075,tf-idf_ngram,29212,2.893438723282444,0.5,0.0113554214295005,SQLiV3.tsv
0.9975498203201568,0.9991154356479434,0.9942781690140844,0.9966909331568498,2259,3848,2,13,tf-idf_ngram,ExtraTreesClassifier,27,0.2,24487,6122,3.307584116992075,tf-idf_ngram,29212,0.7993854602034768,0.5,0.0563480236893261,SQLiV3.tsv
0.9970597843841882,0.9991142604074402,0.9929577464788732,0.9960264900662252,2256,3848,2,16,tf-idf_ngram,RidgeClassifier,27,0.2,24487,6122,3.307584116992075,tf-idf_ngram,29212,0.0284795745897341,0.5,0.0003158074232564,SQLiV3.tsv
0.9967330937602092,0.999113475177305,0.9920774647887324,0.995583038869258,2254,3848,2,18,tf-idf_ngram,SGDClassifier,27,0.2,24487,6122,3.307584116992075,tf-idf_ngram,29212,0.0057758976999256,0.5,0.0003132319481899,SQLiV3.tsv
0.9970597843841882,0.9969135802469136,0.9951584507042254,0.9960352422907488,2261,3843,7,11,tf-idf_ngram,Perceptron,27,0.2,24487,6122,3.307584116992075,tf-idf_ngram,29212,0.005092423694911,0.5,0.0003090963804043,SQLiV3.tsv
0.9944462593923554,0.9982190560997328,0.9867957746478874,0.9924745462594068,2242,3846,4,30,tf-idf_ngram,LogisticRegression,27,0.2,24487,6122,3.307584116992075,tf-idf_ngram,29212,0.0297432956667629,0.5,0.0003395710573724,SQLiV3.tsv
0.9977131656321464,0.9991158267020336,0.9947183098591548,0.9969122187913542,2260,3848,2,12,tf-idf_ngram,PassiveAggressiveClassifier,27,0.2,24487,6122,3.307584116992075,tf-idf_ngram,29212,0.0072064920991174,0.5,0.0003151278996828,SQLiV3.tsv
0.9975498203201568,0.9991154356479434,0.9942781690140844,0.9966909331568498,2259,3848,2,13,tf-idf_ngram,OneVsRestClassifier,27,0.2,24487,6122,3.307584116992075,tf-idf_ngram,29212,0.1300609535280554,0.5,0.0012759354784117,SQLiV3.tsv
0.9975498203201568,0.9991154356479434,0.9942781690140844,0.9966909331568498,2259,3848,2,13,tf-idf_ngram,OneVsOneClassifier,27,0.2,24487,6122,3.307584116992075,tf-idf_ngram,29212,0.1325539250206959,0.5,0.0022852208444952,SQLiV3.tsv
0.9973864750081672,0.9995573262505534,0.9934007919049714,0.9964695498676084,2258,3848,1,15,tf-idf_ngram,XGBoost,42,0.2,24487,6122,3.5117671139887534,tf-idf_ngram,29216,0.1304625849644849,0.5,0.0011276733019924,SQLiV3.tsv
0.9207775236850704,0.8328369322412509,0.9841619005719312,0.9021980237951198,2237,3400,449,36,tf-idf_ngram,MultinomialNB,42,0.2,24487,6122,3.5117671139887534,tf-idf_ngram,29216,0.0008159833778245,0.5,0.0007515225424231,SQLiV3.tsv
0.9970597843841882,0.9995569339831636,0.9925208974923008,0.9960264900662252,2256,3848,1,17,tf-idf_ngram,SVM_RBF,42,0.2,24487,6122,3.5117671139887534,tf-idf_ngram,29216,6.662240444071761,0.5,1.9011193884421616,SQLiV3.tsv
0.9901992812806272,0.9977507872244714,0.975802903651562,0.9866548042704628,2218,3844,5,55,tf-idf_ngram,MLPClassifier,42,0.2,24487,6122,3.5117671139887534,tf-idf_ngram,29216,2.1438802893376185,0.5,0.0028556728170717,SQLiV3.tsv
0.980235217249265,0.9838129496402878,0.9626044874615046,0.9730931732265956,2188,3813,36,85,tf-idf_ngram,KNeighborsClassifier,42,0.2,24487,6122,3.5117671139887534,tf-idf_ngram,29216,0.0003004309629592,0.5,31.24497517396409,SQLiV3.tsv
0.9596537079385822,0.9903194578896418,0.9001319841619005,0.9430744411154643,2046,3829,20,227,tf-idf_ngram,NearestCentroid,42,0.2,24487,6122,3.5117671139887534,tf-idf_ngram,29216,0.0010255276672284,0.5,0.0012623949712084,SQLiV3.tsv
0.8227703364913427,0.6863237139272271,0.9626044874615046,0.801318439846182,2188,2849,1000,85,tf-idf_ngram,RadiusNeighborsClassifier,42,0.2,24487,6122,3.5117671139887534,tf-idf_ngram,29216,0.000298000161406,0.5,31.25904595785487,SQLiV3.tsv
0.9955896765762824,0.9995551601423488,0.9885613726352838,0.9940278699402788,2247,3848,1,26,tf-idf_ngram,SVC-GC,42,0.2,24487,6122,3.5117671139887534,tf-idf_ngram,29216,14.741633476294728,0.5,3.2404438541321756,SQLiV3.tsv
0.9371120548840248,1.0,0.8306203255609327,0.9074741648642154,1888,3849,0,385,tf-idf_ngram,NuSVC,42,0.2,24487,6122,3.5117671139887534,tf-idf_ngram,29216,16.264586081882392,0.5,6.326811376183465,SQLiV3.tsv
0.9975498203201568,0.9995575221238938,0.9938407391113068,0.9966909331568498,2259,3848,1,14,tf-idf_ngram,LinearSVC,42,0.2,24487,6122,3.5117671139887534,tf-idf_ngram,29216,0.0087126411570274,0.5,0.0003116589436768,SQLiV3.tsv
0.987095720352826,0.994144144144144,0.9709634843818742,0.9824170932561762,2207,3836,13,66,tf-idf_ngram,DecisionTreeClassifier,42,0.2,24487,6122,3.5117671139887534,tf-idf_ngram,29216,0.0744528759344463,0.5,0.0005486517488483,SQLiV3.tsv
0.9955896765762824,0.9973427812223208,0.99076110866696,0.9940410505407196,2252,3843,6,21,tf-idf_ngram,AdaBoostClassifier,42,0.2,24487,6122,3.5117671139887534,tf-idf_ngram,29216,0.9247647165846816,0.5,0.0271841295345539,SQLiV3.tsv
0.9954263312642928,0.9986672589960016,0.989001319841619,0.9938107869142352,2248,3846,3,25,tf-idf_ngram,BaggingClassifier,42,0.2,24487,6122,3.5117671139887534,tf-idf_ngram,29216,2.966068260341144,0.5,0.0112744109792259,SQLiV3.tsv
0.9977131656321464,1.0,0.9938407391113068,0.9969108561341572,2259,3849,0,14,tf-idf_ngram,ExtraTreesClassifier,42,0.2,24487,6122,3.5117671139887534,tf-idf_ngram,29216,0.766282266262941,0.5,0.054561212834665,SQLiV3.tsv
0.9968964390721986,0.9995567375886524,0.9920809502859655,0.995804813424597,2255,3848,1,18,tf-idf_ngram,RidgeClassifier,42,0.2,24487,6122,3.5117671139887534,tf-idf_ngram,29216,0.0272712603836633,0.5,0.0003271612259007,SQLiV3.tsv
0.99640640313623,0.9995561473590768,0.99076110866696,0.9951391957578436,2252,3848,1,21,tf-idf_ngram,SGDClassifier,42,0.2,24487,6122,3.5117671139887534,tf-idf_ngram,29216,0.005804427043803,0.5,0.0002938139504743,SQLiV3.tsv
0.9972231296961778,0.9964788732394366,0.9960404751429828,0.9962596259625962,2264,3841,8,9,tf-idf_ngram,Perceptron,42,0.2,24487,6122,3.5117671139887534,tf-idf_ngram,29216,0.0043783064478235,0.5,0.0003068474368142,SQLiV3.tsv
0.994609604704345,0.999108734402852,0.9863616366036076,0.9926942661058225,2242,3847,2,31,tf-idf_ngram,LogisticRegression,42,0.2,24487,6122,3.5117671139887534,tf-idf_ngram,29216,0.0356364591807188,0.5,0.0003061499527257,SQLiV3.tsv
0.9983665468801044,0.9995584988962471,0.9960404751429828,0.99779638607316,2264,3848,1,9,tf-idf_ngram,PassiveAggressiveClassifier,42,0.2,24487,6122,3.5117671139887534,tf-idf_ngram,29216,0.0072029554043026,0.5,0.0003063378012649,SQLiV3.tsv
0.9973864750081672,0.9995573262505534,0.9934007919049714,0.9964695498676084,2258,3848,1,15,tf-idf_ngram,OneVsRestClassifier,42,0.2,24487,6122,3.5117671139887534,tf-idf_ngram,29216,0.1335481078542027,0.5,0.001275428134278,SQLiV3.tsv
0.9973864750081672,0.9995573262505534,0.9934007919049714,0.9964695498676084,2258,3848,1,15,tf-idf_ngram,OneVsOneClassifier,42,0.2,24487,6122,3.5117671139887534,tf-idf_ngram,29216,0.1325651499165759,0.5,0.0023413379642411,SQLiV3.tsv
0.9972231296961778,0.9991181657848324,0.993423936869794,0.9962629149263574,2266,3839,2,15,tf-idf_ngram,XGBoost,72,0.2,24487,6122,3.515142857970204,tf-idf_ngram,29275,0.1377103834704099,0.5,0.0016205586412844,SQLiV3.tsv
0.9235543939888924,0.8373650911797543,0.9864094695309076,0.9057971014492754,2250,3404,437,31,tf-idf_ngram,MultinomialNB,72,0.2,24487,6122,3.515142857970204,tf-idf_ngram,29275,0.0007957838861058,0.5,0.0007439015033249,SQLiV3.tsv
0.9968964390721986,0.9986772486772488,0.9929855326611136,0.99582325785887,2265,3838,3,16,tf-idf_ngram,SVM_RBF,72,0.2,24487,6122,3.515142857970204,tf-idf_ngram,29275,6.673949794217212,0.5,1.908341138351347,SQLiV3.tsv
0.9915060437765436,0.9977668602054488,0.979395002192021,0.988495575221239,2234,3836,5,47,tf-idf_ngram,MLPClassifier,72,0.2,24487,6122,3.515142857970204,tf-idf_ngram,29275,2.1242748384042036,0.5,0.0031263541284344,SQLiV3.tsv
0.9815419797451812,0.985228290062668,0.9649276633055678,0.9749723145071983,2201,3808,33,80,tf-idf_ngram,KNeighborsClassifier,72,0.2,24487,6122,3.515142857970204,tf-idf_ngram,29275,0.0002961758087062,0.5,31.169764340414165,SQLiV3.tsv
0.9549166938908852,0.9892630551488532,0.8886453309951775,0.9362586605080832,2027,3819,22,254,tf-idf_ngram,NearestCentroid,72,0.2,24487,6122,3.515142857970204,tf-idf_ngram,29275,0.0009995034919836,0.5,0.0012658061093794,SQLiV3.tsv
0.8317543286507677,0.6985084100285623,0.9649276633055678,0.810382916053019,2201,2891,950,80,tf-idf_ngram,RadiusNeighborsClassifier,72,0.2,24487,6122,3.515142857970204,tf-idf_ngram,29275,0.0002931753983504,0.5,31.432692882229063,SQLiV3.tsv
0.9955896765762824,0.9982316534040672,0.9899167032003507,0.9940567906669602,2258,3837,4,23,tf-idf_ngram,SVC-GC,72,0.2,24487,6122,3.515142857970204,tf-idf_ngram,29275,14.880511518438585,0.5,3.292401619411093,SQLiV3.tsv
0.934171839268213,0.999468085106383,0.8237615081104779,0.9031482816630616,1879,3840,1,402,tf-idf_ngram,NuSVC,72,0.2,24487,6122,3.515142857970204,tf-idf_ngram,29275,16.333522796056744,0.5,6.346325024992699,SQLiV3.tsv
0.997876510944136,0.9991197183098592,0.9951775537045155,0.9971447397320448,2270,3839,2,11,tf-idf_ngram,LinearSVC,72,0.2,24487,6122,3.515142857970204,tf-idf_ngram,29275,0.0091601868329925,0.5,0.0003224821932849,SQLiV3.tsv
0.9884024828487422,0.9968525179856116,0.9719421306444542,0.9842397336293008,2217,3834,7,64,tf-idf_ngram,DecisionTreeClassifier,72,0.2,24487,6122,3.515142857970204,tf-idf_ngram,29275,0.0752109067671654,0.5,0.0005580898424825,SQLiV3.tsv
0.9931394968964392,0.9964523281596452,0.9850942569048664,0.9907407407407408,2247,3833,8,34,tf-idf_ngram,AdaBoostClassifier,72,0.2,24487,6122,3.515142857970204,tf-idf_ngram,29275,0.9248065761437376,0.5,0.0274896452120331,SQLiV3.tsv
0.9952629859523032,0.9986713906111604,0.9886014905743096,0.993610927517074,2255,3838,3,26,tf-idf_ngram,BaggingClassifier,72,0.2,24487,6122,3.515142857970204,tf-idf_ngram,29275,2.8744878522061845,0.5,0.0117663577318706,SQLiV3.tsv
0.9977131656321464,0.9991193306913254,0.9947391494958352,0.9969244288224955,2269,3839,2,12,tf-idf_ngram,ExtraTreesClassifier,72,0.2,24487,6122,3.515142857970204,tf-idf_ngram,29275,0.7517921499966808,0.5,0.054390878792428,SQLiV3.tsv
0.9970597843841882,0.998677831643896,0.993423936869794,0.996043956043956,2266,3838,3,15,tf-idf_ngram,RidgeClassifier,72,0.2,24487,6122,3.515142857970204,tf-idf_ngram,29275,0.0279209255930782,0.5,0.0004068213002771,SQLiV3.tsv
0.99640640313623,0.9986754966887416,0.9916703200350724,0.9951605807303124,2262,3838,3,19,tf-idf_ngram,SGDClassifier,72,0.2,24487,6122,3.515142857970204,tf-idf_ngram,29275,0.0057562597705793,0.5,0.0002961019241932,SQLiV3.tsv
0.9967330937602092,0.9943156974202012,0.9969311705392372,0.9956217162872152,2274,3828,13,7,tf-idf_ngram,Perceptron,72,0.2,24487,6122,3.515142857970204,tf-idf_ngram,29275,0.0050097034751233,0.5,0.0003071450451112,SQLiV3.tsv
0.9947729500163344,0.998227735932654,0.9877246821569488,0.992948435434112,2253,3837,4,28,tf-idf_ngram,LogisticRegression,72,0.2,24487,6122,3.515142857970204,tf-idf_ngram,29275,0.0319071123452745,0.5,0.0003031620323598,SQLiV3.tsv
0.997876510944136,0.9986807387862796,0.995615957913196,0.997145993413831,2271,3838,3,10,tf-idf_ngram,PassiveAggressiveClassifier,72,0.2,24487,6122,3.515142857970204,tf-idf_ngram,29275,0.0070816282943674,0.5,0.0003030864061372,SQLiV3.tsv
0.9972231296961778,0.9991181657848324,0.993423936869794,0.9962629149263574,2266,3839,2,15,tf-idf_ngram,OneVsRestClassifier,72,0.2,24487,6122,3.515142857970204,tf-idf_ngram,29275,0.1360774048280483,0.5,0.0012786154838644,SQLiV3.tsv
0.9972231296961778,0.9991181657848324,0.993423936869794,0.9962629149263574,2266,3839,2,15,tf-idf_ngram,OneVsOneClassifier,72,0.2,24487,6122,3.515142857970204,tf-idf_ngram,29275,0.1359637292859337,0.5,0.0023482236110601,SQLiV3.tsv
0.9980398562561256,0.9991035410129988,0.9955337204108976,0.9973154362416108,2229,3881,2,10,tf-idf_ngram,XGBoost,84,0.2,24487,6122,3.3774114979896694,tf-idf_ngram,29187,0.1384667610957378,0.5,0.0010973082326549,SQLiV3.tsv
0.919797451813133,0.824907063197026,0.9910674408217954,0.9003854737269221,2219,3412,471,20,tf-idf_ngram,MultinomialNB,84,0.2,24487,6122,3.3774114979896694,tf-idf_ngram,29187,0.0008014790304282,0.5,0.0007454888933642,SQLiV3.tsv
0.9975498203201568,0.9995507637017071,0.9937472085752568,0.9966405375139978,2225,3882,1,14,tf-idf_ngram,SVM_RBF,84,0.2,24487,6122,3.3774114979896694,tf-idf_ngram,29187,6.570883596888629,0.5,1.9023539926496216,SQLiV3.tsv
0.99281280627246,0.9972813774354328,0.9830281375614114,0.9901034637876744,2201,3877,6,38,tf-idf_ngram,MLPClassifier,84,0.2,24487,6122,3.3774114979896694,tf-idf_ngram,29187,2.42345077159327,0.5,0.002703485464752,SQLiV3.tsv
0.980235217249265,0.9761690647482014,0.9696292987941044,0.972888191799238,2171,3830,53,68,tf-idf_ngram,KNeighborsClassifier,84,0.2,24487,6122,3.3774114979896694,tf-idf_ngram,29187,0.0002941057724684,0.5,30.29706527294767,SQLiV3.tsv
0.9544266579549168,0.9880478087649402,0.8861098704778919,0.9343065693430658,1984,3859,24,255,tf-idf_ngram,NearestCentroid,84,0.2,24487,6122,3.3774114979896694,tf-idf_ngram,29187,0.0010216298434043,0.5,0.0012689786075502,SQLiV3.tsv
0.8296308395949036,0.6890012642225032,0.9736489504242966,0.8069590967980752,2180,2899,984,59,tf-idf_ngram,RadiusNeighborsClassifier,84,0.2,24487,6122,3.3774114979896694,tf-idf_ngram,29187,0.0002952796574694,0.5,30.261787200262233,SQLiV3.tsv
0.9970597843841882,0.9995501574448944,0.992407324698526,0.995965934558494,2222,3882,1,17,tf-idf_ngram,SVC-GC,84,0.2,24487,6122,3.3774114979896694,tf-idf_ngram,29187,14.702504585984212,0.5,3.2920120668082418,SQLiV3.tsv
0.9411956876837636,0.9994683678894204,0.8396605627512282,0.912621359223301,1880,3882,1,359,tf-idf_ngram,NuSVC,84,0.2,24487,6122,3.3774114979896694,tf-idf_ngram,29187,16.292756018417855,0.5,6.3512065212431095,SQLiV3.tsv
0.9980398562561256,0.999551368326604,0.9950870924519876,0.9973142345568486,2228,3882,1,11,tf-idf_ngram,LinearSVC,84,0.2,24487,6122,3.3774114979896694,tf-idf_ngram,29187,0.0089650418999298,0.5,0.0003023397564469,SQLiV3.tsv
0.9869323750408364,0.9963218390804598,0.9678427869584636,0.9818758495695514,2167,3875,8,72,tf-idf_ngram,DecisionTreeClassifier,84,0.2,24487,6122,3.3774114979896694,tf-idf_ngram,29187,0.0748081774411169,0.5,0.000548240767773,SQLiV3.tsv
0.9944462593923554,0.996845425867508,0.9879410451094238,0.9923732615522656,2212,3876,7,27,tf-idf_ngram,AdaBoostClassifier,84,0.2,24487,6122,3.3774114979896694,tf-idf_ngram,29187,0.916122996733268,0.5,0.0277325124176336,SQLiV3.tsv
0.9942829140803658,0.9972924187725632,0.9870477891916034,0.9921436588103254,2210,3877,6,29,tf-idf_ngram,BaggingClassifier,84,0.2,24487,6122,3.3774114979896694,tf-idf_ngram,29187,2.896376712500442,0.5,0.0112502977758742,SQLiV3.tsv
0.997876510944136,0.9986559139784946,0.9955337204108976,0.9970923730709014,2229,3880,3,10,tf-idf_ngram,ExtraTreesClassifier,84,0.2,24487,6122,3.3774114979896694,tf-idf_ngram,29187,0.7658419709243766,0.5,0.0542868033330796,SQLiV3.tsv
0.9975498203201568,0.9995507637017071,0.9937472085752568,0.9966405375139978,2225,3882,1,14,tf-idf_ngram,RidgeClassifier,84,0.2,24487,6122,3.3774114979896694,tf-idf_ngram,29187,0.028573833259448,0.5,0.0003189354717679,SQLiV3.tsv
0.9970597843841882,0.9995501574448944,0.992407324698526,0.995965934558494,2222,3882,1,17,tf-idf_ngram,SGDClassifier,84,0.2,24487,6122,3.3774114979896694,tf-idf_ngram,29187,0.0057175199895394,0.5,0.0003023665498458,SQLiV3.tsv
0.9973864750081672,0.9973154362416108,0.9955337204108976,0.996423781850693,2229,3877,6,10,tf-idf_ngram,Perceptron,84,0.2,24487,6122,3.3774114979896694,tf-idf_ngram,29187,0.0050254030703764,0.5,0.0003072067992369,SQLiV3.tsv
0.995753021888272,0.9981990094552003,0.990174184903975,0.994170403587444,2217,3879,4,22,tf-idf_ngram,LogisticRegression,84,0.2,24487,6122,3.3774114979896694,tf-idf_ngram,29187,0.0271125873316677,0.5,0.0003097910786638,SQLiV3.tsv
0.998203201568115,0.9995515695067264,0.9955337204108976,0.9975385992392032,2229,3882,1,10,tf-idf_ngram,PassiveAggressiveClassifier,84,0.2,24487,6122,3.3774114979896694,tf-idf_ngram,29187,0.0071277450472148,0.5,0.0003032425646839,SQLiV3.tsv
0.9980398562561256,0.9991035410129988,0.9955337204108976,0.9973154362416108,2229,3881,2,10,tf-idf_ngram,OneVsRestClassifier,84,0.2,24487,6122,3.3774114979896694,tf-idf_ngram,29187,0.1377988206799238,0.5,0.001283106658433,SQLiV3.tsv
0.9980398562561256,0.9991035410129988,0.9955337204108976,0.9973154362416108,2229,3881,2,10,tf-idf_ngram,OneVsOneClassifier,84,0.2,24487,6122,3.3774114979896694,tf-idf_ngram,29187,0.1402277419049098,0.5,0.0022535816720227,SQLiV3.tsv
0.9970597843841882,0.9982142857142856,0.9937777777777778,0.9959910913140312,2236,3868,4,14,tf-idf_ngram,XGBoost,91,0.2,24487,6122,3.336217003990896,tf-idf_ngram,29204,0.1351781948782213,0.5,0.0011084676547994,SQLiV3.tsv
